sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,Renovated,Price per sqft
  12/14/17,"715,000.00",3,2.5,"2,410.00","46,609.00",2.00,No,Fair,9,"2,410.00",0.00,29,0,98053,47.68,-122.05,"3,370.00","40,072.00",No,296.68
  6/14/17,"417,000.00",4,2.25,"2,300.00","7,700.00",1.00,No,Fair,7,"1,380.00",920.00,59,0,98125,47.71,-122.32,"2,010.00","8,820.00",No,181.30
  7/14/17,"199,000.00",3,1,"1,390.00","12,145.00",1.00,No,Good,7,"1,390.00",0.00,54,0,98042,47.42,-122.15,"1,030.00","10,800.00",No,143.17
  6/14/17,"875,000.00",5,2.5,"2,920.00","5,568.00",2.00,No,Fair,8,"2,320.00",600.00,112,0,98112,47.63,-122.31,"2,970.00","5,568.00",No,299.66
  11/14/17,"545,000.00",4,1.5,"1,370.00","3,708.00",1.50,No,Fair,7,"1,370.00",0.00,92,0,98117,47.68,-122.36,"2,030.00","3,708.00",No,397.81
  5/14/17,"192,500.00",2,1,950.00,"7,692.00",1.00,No,Fair,6,950.00,0.00,92,0,98168,47.49,-122.30,"1,820.00","8,221.00",No,202.63
  2/15/16,"822,500.00",3,2.5,"3,090.00","7,708.00",2.00,No,Fair,10,"3,090.00",0.00,19,0,98052,47.69,-122.11,"3,140.00","8,592.00",No,266.18
  12/14/17,"800,000.00",4,2.5,"2,390.00","10,000.00",1.00,No,Fair,9,"1,590.00",800.00,43,0,98040,47.58,-122.23,"1,900.00","9,752.00",No,334.73
  12/14/17,"1,129,575.00",3,2.5,"2,070.00","4,944.00",2.00,No,Fair,9,"2,070.00",0.00,88,0,98112,47.63,-122.28,"3,300.00","6,179.00",No,545.69
  11/14/17,"1,129,575.00",4,4.25,"5,770.00","21,300.00",2.00,Yes,Good,10,"5,770.00",0.00,38,0,98040,47.59,-122.22,"4,620.00","22,748.00",No,195.77
  10/14/17,"295,000.00",3,2.5,"1,460.00","7,936.00",2.00,No,Fair,7,"1,460.00",0.00,23,0,98038,47.37,-122.02,"1,830.00","7,936.00",No,202.05
  6/14/17,"419,000.00",2,1.75,"1,510.00","4,980.00",1.00,No,Fair,8,"1,510.00",0.00,12,0,98053,47.72,-122.02,"1,350.00","4,157.00",No,277.48
  9/14/17,"1,129,575.00",5,3.25,"5,180.00","19,606.00",1.00,No,Fair,10,"2,610.00","2,570.00",25,0,98006,47.56,-122.11,"4,050.00","15,296.00",No,218.06
  12/14/17,"750,000.00",4,2.75,"3,430.00","13,907.00",2.00,No,Fair,10,"3,430.00",0.00,23,0,98075,47.59,-121.99,"3,250.00","13,851.00",No,218.66
  4/15/16,"502,000.00",4,1.5,"1,700.00","8,400.00",1.00,No,Fair,7,"1,700.00",0.00,65,0,98177,47.77,-122.36,"1,750.00","8,475.00",No,295.29
  6/14/17,"1,030,000.00",3,1.75,"2,640.00","8,000.00",1.00,No,Good,9,"1,320.00","1,320.00",58,0,98040,47.58,-122.25,"2,740.00","6,000.00",No,390.15
  3/15/16,"398,500.00",3,1,"1,200.00","15,960.00",1.50,No,Fair,6,"1,200.00",0.00,73,0,98125,47.72,-122.30,"1,120.00","7,800.00",No,332.08
  4/15/16,"700,000.00",2,1.5,"1,850.00","4,945.00",1.50,No,Good,7,"1,850.00",0.00,111,1969,98126,47.57,-122.38,"1,850.00","4,950.00",Yes,378.38
  6/14/17,"248,000.00",5,1.5,"1,510.00","9,078.00",1.00,No,Good,7,"1,510.00",0.00,59,0,98168,47.49,-122.31,"1,480.00","9,078.00",No,164.24
  8/14/17,"800,000.00",4,2,"2,130.00","2,800.00",1.00,No,Excellent,7,"1,070.00","1,060.00",96,0,98103,47.65,-122.33,"1,990.00","3,990.00",No,375.59
  1/15/16,"383,000.00",4,2.5,"2,640.00","8,055.00",2.00,No,Fair,9,"2,640.00",0.00,14,0,98092,47.32,-122.19,"1,650.00","8,055.00",No,145.08
  5/14/17,"688,000.00",4,3,"3,000.00","4,000.00",1.50,No,Fair,8,"1,970.00","1,030.00",105,2014,98144,47.57,-122.31,"1,900.00","4,000.00",Yes,229.33
  10/14/17,"521,000.00",3,2,"1,870.00","5,455.00",1.00,No,Excellent,7,"1,060.00",810.00,92,0,98125,47.70,-122.30,"1,870.00","7,435.00",No,278.61
  11/14/17,"365,000.00",2,1,990.00,"9,223.00",1.00,No,Fair,7,990.00,0.00,69,0,98125,47.72,-122.32,"1,230.00","7,244.00",No,368.69
  10/14/17,"491,000.00",3,2,"2,005.00","7,000.00",1.00,No,Fair,7,"1,605.00",400.00,38,0,98122,47.60,-122.30,"1,750.00","4,500.00",No,244.89
  11/14/17,"643,000.00",3,2.75,"2,030.00","7,700.00",1.00,No,Excellent,8,"1,400.00",630.00,53,0,98008,47.63,-122.11,"1,780.00","8,160.00",No,316.75
  2/15/16,"279,000.00",3,2.5,"1,500.00","7,350.00",1.00,No,Okay,7,"1,060.00",440.00,39,0,98023,47.30,-122.38,"1,390.00","7,770.00",No,186.00
  2/15/16,"583,500.00",4,1,"1,530.00","3,900.00",1.50,No,Good,7,"1,530.00",0.00,110,0,98107,47.67,-122.38,"1,300.00","3,900.00",No,381.37
  7/14/17,"310,000.00",3,2.5,"1,990.00","3,600.00",2.00,No,Fair,7,"1,990.00",0.00,14,0,98038,47.38,-122.04,"1,790.00","3,600.00",No,155.78
  6/14/17,"310,000.00",3,1.75,"1,420.00","7,650.00",1.00,No,Good,7,"1,100.00",320.00,34,0,98056,47.49,-122.18,"1,810.00","7,650.00",No,218.31
  3/15/16,"280,000.00",3,1,"1,400.00","13,975.00",1.00,No,Good,6,"1,400.00",0.00,62,0,98198,47.42,-122.33,"1,260.00","7,500.00",No,200.00
  11/14/17,"272,000.00",4,2.5,"1,870.00","5,692.00",2.00,No,Fair,7,"1,870.00",0.00,14,0,98058,47.43,-122.15,"2,390.00","5,293.00",No,145.45
  7/14/17,"870,000.00",4,3,"3,040.00","36,246.00",1.50,No,Fair,9,"2,680.00",360.00,95,2014,98074,47.61,-122.07,"3,520.00","13,178.00",Yes,286.18
  11/14/17,"307,000.00",3,2,"1,790.00","7,259.00",1.00,No,Fair,7,"1,390.00",400.00,38,0,98058,47.46,-122.17,"1,790.00","7,700.00",No,171.51
  7/14/17,"490,000.00",2,1.5,"1,590.00","4,500.00",1.00,No,Good,7,920.00,670.00,72,0,98116,47.58,-122.39,"1,900.00","4,450.00",No,308.18
  10/14/17,"399,950.00",3,2,"2,050.00","9,396.00",1.00,No,Excellent,7,"1,170.00",880.00,58,0,98155,47.74,-122.33,"1,680.00","9,391.00",No,195.10
  6/14/17,"1,129,575.00",5,3.5,"4,220.00","26,784.00",1.00,No,Fair,10,"2,110.00","2,110.00",60,2006,98004,47.60,-122.21,"3,450.00","33,945.00",Yes,267.67
  7/14/17,"989,000.00",5,4.5,"4,030.00","13,474.00",2.00,No,Fair,10,"4,030.00",0.00,18,0,98075,47.58,-122.00,"3,860.00","12,438.00",No,245.41
  6/14/17,"264,950.00",4,1.75,"1,770.00","9,011.00",1.00,No,Excellent,7,"1,050.00",720.00,35,0,98042,47.36,-122.08,"1,410.00","8,530.00",No,149.69
  7/14/17,"491,500.00",4,2.75,"2,100.00","7,236.00",1.00,No,Fair,8,"1,400.00",700.00,39,0,98034,47.73,-122.23,"1,900.00","7,519.00",No,234.05
  5/14/17,"345,000.00",3,2.25,"2,120.00","15,003.00",2.00,No,Fair,7,"2,120.00",0.00,34,0,98059,47.47,-122.12,"2,070.00","15,203.00",No,162.74
  1/15/16,"339,900.00",4,1.75,"2,600.00","18,042.00",1.00,No,Good,8,"2,020.00",580.00,49,0,98092,47.30,-122.19,"2,200.00","9,408.00",No,130.73
  4/15/16,"852,000.00",3,3,"2,400.00","4,000.00",2.00,No,Fair,7,"1,860.00",540.00,113,0,98102,47.63,-122.32,"1,750.00","3,940.00",No,355.00
  12/14/17,"585,000.00",5,3.5,"3,180.00","40,946.00",1.00,No,Fair,7,"1,690.00","1,490.00",50,0,98075,47.58,-122.07,"2,430.00","29,620.00",No,183.96
  2/15/16,"723,000.00",4,2,"2,790.00","8,793.00",1.00,No,Good,8,"1,640.00","1,150.00",41,0,98006,47.55,-122.16,"2,400.00","9,286.00",No,259.14
  1/15/16,"594,000.00",3,2.25,"2,080.00","70,567.00",2.00,No,Fair,8,"2,080.00",0.00,28,0,98072,47.72,-122.12,"3,730.00","43,560.00",No,285.58
  12/14/17,"405,000.00",2,1.5,"1,370.00","4,102.00",2.00,No,Good,7,"1,370.00",0.00,31,0,98033,47.69,-122.18,"1,380.00","3,211.00",No,295.62
  8/14/17,"725,500.00",4,2.5,"2,790.00","74,495.00",2.00,No,Fair,9,"2,790.00",0.00,21,0,98053,47.66,-122.06,"2,790.00","24,643.00",No,260.04
  6/14/17,"800,000.00",2,1,"1,740.00","5,719.00",1.00,No,Fair,8,"1,740.00",0.00,63,0,98103,47.67,-122.34,"1,980.00","5,000.00",No,459.77
  7/14/17,"1,129,575.00",3,3.75,"6,400.00","76,665.00",1.00,No,Good,10,"3,810.00","2,590.00",52,0,98177,47.73,-122.37,"3,430.00","60,548.00",No,176.50
  10/14/17,"180,500.00",3,2.5,"1,800.00","8,518.00",2.00,No,Fair,7,"1,800.00",0.00,22,0,98030,47.36,-122.19,"1,770.00","7,570.00",No,100.28
  4/15/16,"325,000.00",3,2.5,"1,800.00","8,518.00",2.00,No,Fair,7,"1,800.00",0.00,22,0,98030,47.36,-122.19,"1,770.00","7,570.00",No,180.56
  6/14/17,"235,000.00",3,1.75,"1,190.00","7,280.00",1.00,No,Good,7,"1,190.00",0.00,50,0,98092,47.32,-122.19,"1,250.00","7,800.00",No,197.48
  5/14/17,"330,000.00",2,1,860.00,"8,308.00",1.00,No,Good,7,860.00,0.00,70,0,98146,47.51,-122.38,"1,310.00","8,308.00",No,383.72
  6/14/17,"678,500.00",3,2,"2,460.00","6,600.00",1.00,No,Good,8,"1,370.00","1,090.00",66,0,98136,47.52,-122.38,"2,150.00","6,600.00",No,275.81
  7/14/17,"463,000.00",4,2.5,"1,980.00","6,660.00",2.00,No,Good,7,"1,980.00",0.00,44,0,98034,47.72,-122.17,"1,980.00","7,150.00",No,233.84
  9/14/17,"250,000.00",2,1,670.00,"4,640.00",1.00,No,Fair,6,670.00,0.00,75,0,98106,47.53,-122.35,870.00,"4,501.00",No,373.13
  7/14/17,"655,000.00",3,2,"1,410.00","4,800.00",1.50,No,Good,8,"1,410.00",0.00,91,0,98118,47.56,-122.27,"1,820.00","7,200.00",No,464.54
  5/14/17,"239,900.00",4,2.25,"1,860.00","7,000.00",1.00,No,Fair,8,"1,120.00",740.00,39,0,98023,47.31,-122.34,"1,990.00","8,937.00",No,128.98
  11/14/17,"185,000.00",3,1,980.00,"9,135.00",1.00,No,Fair,7,980.00,0.00,63,0,98001,47.35,-122.29,"1,780.00","9,135.00",No,188.78
  6/14/17,"1,129,575.00",4,2.25,"3,040.00","5,000.00",2.00,No,Good,9,"2,080.00",960.00,92,0,98105,47.66,-122.28,"2,870.00","5,000.00",No,371.57
  9/14/17,"251,700.00",3,2.25,"1,810.00","11,800.00",1.00,No,Fair,7,"1,240.00",570.00,41,0,98178,47.50,-122.23,"1,810.00","5,641.00",No,139.06
  2/15/16,"400,000.00",4,2,"1,560.00","8,250.00",1.00,No,Fair,8,"1,320.00",240.00,54,0,98177,47.76,-122.36,"1,870.00","8,258.00",No,256.41
  9/14/17,"735,000.00",4,1.75,"2,100.00","7,960.00",1.00,No,Fair,8,"1,340.00",760.00,63,0,98004,47.61,-122.20,"2,060.00","7,960.00",No,350.00
  10/14/17,"1,129,575.00",5,2,"2,500.00","15,250.00",2.00,Yes,Excellent,8,"2,500.00",0.00,76,0,98008,47.59,-122.11,"1,880.00","18,782.00",No,451.83
  5/14/17,"82,500.00",2,1,520.00,"22,334.00",1.00,No,Okay,5,520.00,0.00,67,0,98168,47.48,-122.30,"1,572.00","10,570.00",No,158.65
  7/14/17,"765,000.00",4,4,"3,010.00","7,221.00",2.00,No,Fair,10,"3,010.00",0.00,14,0,98075,47.58,-121.97,"3,490.00","7,518.00",No,254.15
  9/14/17,"292,500.00",4,1.75,"2,140.00","8,162.00",1.00,No,Fair,7,"1,420.00",720.00,50,0,98023,47.31,-122.38,"2,040.00","7,632.00",No,136.68
  3/15/16,"270,000.00",3,2.25,"2,390.00","7,000.00",1.00,No,Good,7,"1,990.00",400.00,48,0,98058,47.46,-122.17,"1,610.00","7,000.00",No,112.97
  12/14/17,"415,000.00",2,1,"1,510.00","6,807.00",1.00,No,Fair,7,"1,090.00",420.00,79,0,98133,47.71,-122.35,"1,460.00","6,807.00",No,274.83
  11/14/17,"950,000.00",4,1.75,"2,210.00","19,025.00",1.00,No,Good,7,"1,460.00",750.00,66,0,98004,47.59,-122.20,"2,640.00","14,999.00",No,429.86
  9/14/17,"353,000.00",3,2.75,"2,170.00","8,396.00",2.00,No,Fair,7,"2,170.00",0.00,23,0,98038,47.38,-122.02,"2,170.00","8,378.00",No,162.67
  12/14/17,"670,950.00",3,2.5,"1,790.00","2,375.00",3.00,No,Fair,8,"1,790.00",0.00,11,0,98107,47.67,-122.38,"1,450.00","2,400.00",No,374.83
  5/14/17,"280,950.00",3,1.75,"1,390.00","8,700.00",1.00,No,Good,7,840.00,550.00,106,0,98055,47.47,-122.20,"1,390.00","10,875.00",No,202.12
  5/14/17,"585,000.00",3,1.75,"1,850.00","7,735.00",1.00,No,Good,8,"1,850.00",0.00,35,0,98027,47.56,-122.08,"2,220.00","7,639.00",No,316.22
  12/14/17,"525,000.00",2,1.5,"1,480.00","43,645.00",1.00,No,Fair,8,"1,480.00",0.00,44,2006,98027,47.55,-122.05,"1,600.00","34,326.00",Yes,354.73
  8/14/17,"605,000.00",3,1.75,"1,850.00","8,823.00",1.00,No,Good,8,"1,370.00",480.00,45,0,98008,47.64,-122.11,"1,880.00","7,580.00",No,327.03
  11/14/17,"1,010,000.00",4,3.5,"3,350.00","3,752.00",2.00,No,Fair,9,"2,550.00",800.00,11,0,98117,47.68,-122.37,"1,050.00","4,960.00",No,301.49
  9/14/17,"245,990.00",3,1,"1,040.00","8,410.00",1.00,No,Fair,7,"1,040.00",0.00,76,2014,98188,47.45,-122.29,"1,350.00","8,410.00",Yes,236.53
  2/15/16,"535,000.00",4,2.25,"2,810.00","12,607.00",2.00,No,Fair,10,"2,810.00",0.00,33,0,98058,47.46,-122.13,"2,810.00","17,400.00",No,190.39
  6/14/17,"410,000.00",1,1.5,"1,010.00","5,750.00",1.00,No,Fair,7,"1,010.00",0.00,107,1948,98136,47.54,-122.39,"1,230.00","5,750.00",Yes,405.94
  4/15/16,"550,000.00",3,2.5,"2,250.00","7,752.00",2.00,No,Good,8,"2,250.00",0.00,30,0,98011,47.75,-122.19,"2,080.00","7,033.00",No,244.44
  9/14/17,"665,000.00",3,1.75,"1,800.00","8,000.00",1.00,No,Fair,8,"1,800.00",0.00,46,0,98008,47.64,-122.12,"1,950.00","8,500.00",No,369.44
  4/15/16,"455,000.00",3,1,"2,400.00","17,239.00",1.00,No,Good,7,"1,890.00",510.00,78,0,98028,47.75,-122.25,"2,390.00","7,350.00",No,189.58
  8/14/17,"440,000.00",4,1,"1,780.00","4,000.00",1.50,No,Fair,7,"1,780.00",0.00,96,0,98103,47.66,-122.35,"1,750.00","4,000.00",No,247.19
  7/14/17,"332,000.00",3,2.25,"2,120.00","14,915.00",1.00,No,Fair,9,"1,720.00",400.00,39,0,98001,47.35,-122.29,"2,320.00","13,100.00",No,156.60
  6/14/17,"280,000.00",3,2.5,"1,860.00","6,607.00",2.00,No,Fair,7,"1,860.00",0.00,29,0,98023,47.29,-122.35,"1,760.00","6,766.00",No,150.54
  9/14/17,"570,000.00",3,3.5,"1,460.00","1,021.00",2.00,No,Fair,8,"1,150.00",310.00,12,0,98122,47.62,-122.31,"1,460.00","1,245.00",No,390.41
  5/14/17,"250,000.00",3,1,"1,230.00","10,350.00",1.00,No,Good,7,"1,230.00",0.00,61,0,98055,47.43,-122.20,"1,510.00","10,427.00",No,203.25
  5/15/16,"238,000.00",2,1,"1,088.00","8,453.00",1.00,No,Fair,6,"1,088.00",0.00,66,2009,98001,47.27,-122.23,"1,088.00","8,016.00",Yes,218.75
  11/14/17,"265,000.00",3,1,800.00,"5,760.00",1.00,No,Fair,6,700.00,100.00,69,0,98155,47.75,-122.32,"1,060.00","6,628.00",No,331.25
  3/15/16,"306,000.00",3,1,"1,190.00","10,350.00",1.00,No,Good,7,"1,190.00",0.00,59,0,98028,47.74,-122.24,"1,850.00","10,500.00",No,257.14
  5/15/16,"345,000.00",5,2.75,"1,940.00","4,182.00",1.00,No,Fair,7,"1,240.00",700.00,16,0,98056,47.49,-122.17,"1,950.00","4,182.00",No,177.84
  9/14/17,"765,000.00",4,2.5,"3,300.00","10,764.00",1.00,No,Good,9,"1,720.00","1,580.00",47,0,98177,47.71,-122.37,"2,290.00","10,975.00",No,231.82
  4/15/16,"346,300.00",4,2.5,"2,590.00","11,018.00",2.00,No,Fair,8,"2,590.00",0.00,20,0,98092,47.26,-122.21,"2,400.00","8,042.00",No,133.71
  6/14/17,"342,500.00",3,2,"2,080.00","11,375.00",1.00,No,Fair,8,"2,080.00",0.00,16,0,98022,47.21,-121.99,"1,080.00","12,899.00",No,164.66
  4/15/16,"501,000.00",4,2.25,"2,680.00","5,439.00",2.00,No,Fair,7,"2,680.00",0.00,18,0,98011,47.75,-122.22,"2,460.00","4,473.00",No,186.94
  6/14/17,"270,000.00",3,2.5,"1,670.00","8,364.00",1.00,No,Good,7,"1,300.00",370.00,28,0,98042,47.37,-122.08,"1,490.00","8,143.00",No,161.68
  4/15/16,"638,000.00",3,1,"1,830.00","4,400.00",1.50,No,Good,8,"1,720.00",110.00,88,0,98122,47.61,-122.30,"1,650.00","4,400.00",No,348.63
  9/14/17,"460,000.00",3,1.75,"1,400.00","2,003.00",1.00,No,Good,8,700.00,700.00,110,2006,98119,47.65,-122.37,"1,370.00","1,281.00",Yes,328.57
  10/14/17,"760,000.00",4,1.75,"2,770.00","8,521.00",1.00,No,Good,7,"1,470.00","1,300.00",65,0,98004,47.63,-122.20,"1,910.00","9,380.00",No,274.37
  3/15/16,"1,090,000.00",3,2.5,"3,630.00","11,019.00",1.00,No,Good,9,"2,150.00","1,480.00",46,0,98040,47.56,-122.23,"3,150.00","13,555.00",No,300.28
  6/14/17,"234,000.00",3,1,"1,040.00","8,128.00",1.00,No,Fair,6,"1,040.00",0.00,35,0,98019,47.74,-121.98,"1,520.00","7,500.00",No,225.00
  3/15/16,"1,129,575.00",3,2.75,"2,690.00","8,890.00",2.00,Yes,Good,10,"2,690.00",0.00,43,1991,98006,47.55,-122.20,"2,940.00","8,890.00",Yes,419.92
  5/14/17,"488,000.00",5,2,"2,020.00","5,000.00",1.50,No,Good,7,"2,020.00",0.00,80,0,98117,47.69,-122.37,"1,510.00","6,600.00",No,241.58
  2/15/16,"1,129,575.00",5,2.5,"2,450.00","20,805.00",2.00,No,Good,9,"2,450.00",0.00,55,0,98004,47.63,-122.23,"3,020.00","20,324.00",No,461.05
  3/15/16,"499,000.00",4,3,"2,030.00","12,675.00",2.00,No,Fair,7,"2,030.00",0.00,36,0,98177,47.77,-122.38,"1,990.00","7,705.00",No,245.81
  9/14/17,"150,000.00",3,1,"1,450.00","6,776.00",1.00,No,Fair,7,"1,450.00",0.00,66,0,98178,47.51,-122.24,"1,680.00","7,200.00",No,103.45
  3/15/16,"333,000.00",4,2.5,"2,400.00","7,270.00",2.00,No,Fair,8,"2,400.00",0.00,25,0,98003,47.27,-122.31,"2,150.00","6,584.00",No,138.75
  2/15/16,"700,000.00",4,2.75,"2,870.00","8,625.00",1.00,No,Good,8,"1,860.00","1,010.00",59,0,98155,47.74,-122.29,"2,430.00","8,479.00",No,243.90
  9/14/17,"275,000.00",4,1,"1,340.00","22,500.00",1.50,No,Fair,7,"1,340.00",0.00,92,0,98168,47.49,-122.32,"1,620.00","10,800.00",No,205.22
  7/14/17,"330,000.00",3,2.5,"1,680.00","11,312.00",1.00,No,Fair,7,"1,080.00",600.00,59,0,98146,47.51,-122.34,"1,390.00","10,700.00",No,196.43
  11/14/17,"360,000.00",4,2,"1,850.00","8,827.00",1.00,No,Fair,7,"1,850.00",0.00,49,0,98155,47.74,-122.31,"1,310.00","6,901.00",No,194.59
  5/15/16,"467,000.00",3,1,"1,220.00","8,040.00",1.50,No,Fair,7,"1,220.00",0.00,53,0,98125,47.71,-122.31,"1,360.00","8,040.00",No,382.79
  10/14/17,"568,000.00",3,2.5,"2,320.00","57,063.00",1.00,No,Good,9,"1,790.00",530.00,39,0,98074,47.62,-122.06,"3,290.00","7,314.00",No,244.83
  11/14/17,"605,000.00",5,2.25,"3,220.00","9,603.00",2.00,No,Fair,8,"3,220.00",0.00,46,0,98052,47.65,-122.11,"2,260.00","10,093.00",No,187.89
  10/14/17,"750,000.00",4,2.75,"3,190.00","9,023.00",2.00,No,Fair,9,"3,190.00",0.00,13,0,98075,47.59,-121.99,"3,159.00","5,615.00",No,235.11
  10/14/17,"760,000.00",3,2.75,"3,530.00","69,834.00",2.00,No,Fair,10,"3,530.00",0.00,24,0,98053,47.64,-122.00,"3,560.00","74,256.00",No,215.30
  8/14/17,"265,000.00",3,1.75,"2,050.00","10,519.00",1.00,No,Fair,7,"1,240.00",810.00,39,0,98058,47.43,-122.15,"1,770.00","9,605.00",No,129.27
  7/14/17,"490,000.00",3,1.75,"1,720.00","12,540.00",1.00,No,Good,7,"1,720.00",0.00,62,0,98006,47.57,-122.18,"1,440.00","11,850.00",No,284.88
  6/14/17,"360,000.00",4,2.5,"2,850.00","4,650.00",2.00,No,Fair,8,"2,850.00",0.00,14,0,98038,47.36,-122.03,"2,850.00","4,650.00",No,126.32
  2/15/16,"311,750.00",4,2.25,"2,270.00","12,000.00",1.00,No,Good,7,"1,290.00",980.00,42,0,98023,47.33,-122.35,"2,030.00","23,980.00",No,137.33
  10/14/17,"399,000.00",3,2.25,"1,880.00","12,473.00",1.00,No,Fair,8,"1,420.00",460.00,60,0,98028,47.76,-122.26,"2,300.00","10,469.00",No,212.23
  7/14/17,"347,000.00",4,2.5,"2,770.00","9,751.00",2.00,No,Fair,8,"2,770.00",0.00,29,0,98042,47.37,-122.13,"2,370.00","6,950.00",No,125.27
  9/14/17,"1,129,575.00",4,3.75,"4,490.00","34,982.00",2.00,No,Fair,10,"4,490.00",0.00,20,0,98005,47.64,-122.16,"4,470.00","37,525.00",No,251.58
  9/14/17,"585,000.00",4,2.5,"3,110.00","6,479.00",2.00,No,Fair,9,"3,110.00",0.00,13,0,98065,47.54,-121.86,"3,110.00","7,075.00",No,188.10
  9/14/17,"340,000.00",4,2.5,"2,360.00","7,475.00",2.00,No,Fair,8,"2,360.00",0.00,26,0,98031,47.41,-122.17,"2,280.00","7,570.00",No,144.07
  4/15/16,"612,000.00",3,2.5,"2,180.00","5,496.00",2.00,No,Fair,8,"2,180.00",0.00,24,0,98029,47.57,-122.01,"2,120.00","5,496.00",No,280.73
  6/14/17,"230,000.00",2,1.75,"1,910.00","3,376.00",2.00,No,Fair,8,"1,910.00",0.00,38,0,98038,47.37,-122.06,"1,470.00","3,623.00",No,120.42
  5/14/17,"604,000.00",4,2.5,"2,260.00","7,753.00",2.00,No,Fair,9,"2,260.00",0.00,29,0,98029,47.58,-122.00,"2,690.00","8,924.00",No,267.26
  7/14/17,"250,000.00",3,1.75,"1,770.00","8,868.00",1.00,No,Good,7,"1,770.00",0.00,59,0,98002,47.32,-122.21,"1,630.00","9,706.00",No,141.24
  3/15/16,"258,500.00",3,2,"1,460.00","7,930.00",1.00,No,Fair,7,"1,460.00",0.00,29,0,98038,47.36,-122.05,"1,630.00","7,930.00",No,177.05
  3/15/16,"783,000.00",4,2.75,"2,080.00","5,000.00",1.00,No,Excellent,8,"1,470.00",610.00,78,0,98199,47.64,-122.40,"1,970.00","5,000.00",No,376.44
  10/14/17,"1,050,000.00",5,2.25,"2,960.00","7,680.00",1.00,No,Excellent,8,"1,550.00","1,410.00",60,0,98199,47.65,-122.39,"2,860.00","7,680.00",No,354.73
  3/15/16,"760,000.00",4,2.5,"3,220.00","4,031.00",2.00,No,Fair,9,"3,220.00",0.00,16,0,98033,47.69,-122.16,"3,150.00","5,083.00",No,236.02
  5/14/17,"276,000.00",3,1,"1,140.00","5,000.00",1.00,No,Fair,7,"1,140.00",0.00,58,0,98106,47.55,-122.36,"1,140.00","5,000.00",No,242.11
  3/15/16,"550,000.00",4,2,"1,660.00","12,377.00",1.00,No,Fair,8,"1,660.00",0.00,52,0,98008,47.62,-122.10,"1,820.00","8,968.00",No,331.33
  4/15/16,"398,000.00",4,1,"1,430.00","6,240.00",1.50,No,Excellent,7,"1,430.00",0.00,65,0,98125,47.73,-122.31,"1,410.00","6,240.00",No,278.32
  3/15/16,"775,000.00",3,3,"1,820.00","4,300.00",1.50,No,Good,8,"1,620.00",200.00,104,1983,98107,47.67,-122.36,"1,440.00","4,300.00",Yes,425.82
  4/15/16,"1,030,000.00",4,3,"3,540.00","10,202.00",2.00,No,Fair,8,"2,720.00",820.00,30,0,98006,47.55,-122.16,"2,780.00","10,714.00",No,290.96
  10/14/17,"327,000.00",4,1,"1,620.00","6,000.00",1.50,No,Excellent,7,"1,620.00",0.00,113,0,98055,47.48,-122.21,"1,310.00","6,000.00",No,201.85
  4/15/16,"564,500.00",4,2.75,"3,100.00","14,568.00",2.00,No,Fair,8,"3,100.00",0.00,23,0,98019,47.73,-121.97,"2,860.00","14,396.00",No,182.10
  10/14/17,"782,000.00",4,1.75,"1,500.00","6,820.00",1.50,No,Excellent,7,"1,500.00",0.00,113,0,98117,47.68,-122.37,"1,360.00","4,125.00",No,521.33
  1/15/16,"398,000.00",4,2.5,"2,820.00","5,510.00",2.00,No,Fair,9,"2,820.00",0.00,13,0,98038,47.35,-122.02,"2,820.00","5,510.00",No,141.13
  1/15/16,"257,000.00",3,1.75,"1,850.00","10,920.00",1.50,No,Fair,6,"1,850.00",0.00,103,0,98034,47.72,-122.22,"1,510.00","7,871.00",No,138.92
  6/14/17,"235,000.00",4,2,"1,570.00","9,415.00",2.00,No,Good,7,"1,570.00",0.00,34,0,98092,47.32,-122.17,"1,550.00","8,978.00",No,149.68
  6/14/17,"453,000.00",4,2.75,"2,300.00","37,533.00",1.00,No,Excellent,8,"1,550.00",750.00,39,0,98070,47.37,-122.43,"2,130.00","10,092.00",No,196.96
  3/15/16,"535,000.00",2,1,920.00,"9,000.00",1.00,No,Bad,6,920.00,0.00,64,0,98033,47.68,-122.19,"1,760.00","8,400.00",No,581.52
  5/14/17,"275,000.00",3,2.5,"1,600.00","7,000.00",2.00,No,Good,8,"1,600.00",0.00,25,0,98038,47.35,-122.06,"1,700.00","7,000.00",No,171.88
  9/14/17,"665,000.00",3,2.5,"2,630.00","10,047.00",2.00,No,Fair,9,"2,630.00",0.00,22,0,98027,47.55,-122.08,"2,640.00","10,620.00",No,252.85
  8/14/17,"670,000.00",4,2.75,"3,020.00","13,530.00",1.00,No,Good,8,"1,540.00","1,480.00",41,0,98052,47.63,-122.10,"2,230.00","11,896.00",No,221.85
  4/15/16,"465,000.00",3,1.75,"1,490.00","10,757.00",1.00,No,Fair,7,"1,060.00",430.00,52,0,98034,47.72,-122.23,"1,490.00","10,609.00",No,312.08
  10/14/17,"210,000.00",3,1.5,"1,160.00","5,200.00",1.00,No,Excellent,7,"1,160.00",0.00,48,0,98042,47.36,-122.09,"1,170.00","5,200.00",No,181.03
